,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
2119,32956,99CAC00656,COMMITTEE TO ELECT ROSIE ZWEIBACK (DISSOLVED),1735 SOUTH 87TH STREET,OMAHA,NE,68124,C,Candidate Committee,2004-02-09,99FIS09487,,,
2120,32957,99CAC00657,GAFFNEY FOR LEGISLATION (DISSOLVED),313 BROTHERTON AVE,MERNA,NE,68856,C,Candidate Committee,2004-02-17,99FIS09473,,,
2121,32958,99CAC00658,BRUMBAUGH FOR LEGISLATURE,8712 W DODGE RD,OMAHA,NE,68114,C,Candidate Committee,2004-02-23,99FIS00040,,,2021-02-08 13:31:05.740
2122,32959,99CAC00659,MAXWELL FOR COUNTY BOARD,3835 CALIFORNIA STREET,OMAHA,NE,68131,C,Candidate Committee,2004-02-20,99FIS08102,,,
2123,32960,99CAC00660,COMMITTEE TO ELECT MARK GUSTAFSON (DISSOLVED),1020 COUNTY ROAD Q,MEAD,NE,68041,C,Candidate Committee,2004-03-08,99FIS09539,,,
2124,32961,99CAC00661,DONLAN FOR COUNTY COMMISSIONER,9270 PIONEER COURT,LINCOLN,NE,68520,C,Candidate Committee,2004-03-10,99FIS09567,,,
2125,32381,99CAC00024,KATHY BAASCH FOR REGISTER OF DEEDS (DISSOLVED),"11762 W 1 R ROAD,",CAIRO,NE,68824,C,Candidate Committee,1994-10-27,99FIS00026,,,
2126,32382,99CAC00025,BAKER FOR LEGISLATURE (DISSOLVED),36031 ROAD 719,TRENTON,NE,69044,C,Candidate Committee,1997-11-20,99FIS03938,,,
2127,32383,99CAC00026,BATAILLON FOR LT. GOVERNOR (DISSOLVED),"317 S. HAPPY HOLLOW BLVD.,",OMAHA,NE,68132,C,Candidate Committee,1998-03-06,99FIS07108,,,
2128,32384,99CAC00027,ELECT FRANK W. BEMIS O.P.P.D.,"P.O. Box 6337,",OMAHA,NE,68106,C,Candidate Committee,1978-01-20,99FIS01825,,,
2129,32408,99CAC00051,JOHN GREEN FOR OPPD COMMITTEE,"8420 WEST DODGE ROAD, SUITE 110",OMAHA,NE,68114,C,Candidate Committee,1986-04-03,99FIS00053,,,2021-02-08 13:31:05.740
2130,32409,99CAC00052,GRIMMINGER COMMITTEE,"1802 Stolley Park Circle,",GRAND ISLAND,NE,68803,C,Candidate Committee,1998-02-09,,,,2021-08-09 09:31:24.980
2131,32410,99CAC00053,NANCY GROSS FOR REGISTER OF DEEDS,"Rt. 1, Box 615,",MADISON,NE,68748,C,Candidate Committee,1998-05-29,99FIS00055,,,
2132,32411,99CAC00054,COMMITTEE TO ELECT LONNIE,"509 N. Grace Avenue,",GRAND ISLAND,NE,68803,C,Candidate Committee,1998-07-02,99FIS00056,,,2021-08-09 09:31:24.980
2133,32412,99CAC00055,CENTRAL NEBRASKANS FOR LOSCHEN (DISSOLVED),"2101 STAGECOACH ROAD,",GRAND ISLAND,NE,68801,C,Candidate Committee,1995-01-23,,,,
2134,32413,99CAC00056,COMMITTEE TO RE-ELECT THOMAS LYNAM SARPY COUNTY SU,504 NORTH FILLMORE STREET,PAPILLION,NE,68046,C,Candidate Committee,1990-03-15,99FIS00058,,,2021-01-25 13:23:54.743
2135,32414,99CAC00057,MELE MASON FOR SCHOOL BOARD,"9632 N. 34th Street,",OMAHA,NE,68112,C,Candidate Committee,1998-04-20,,,,
2136,32415,99CAC00058,STAN MATZKE JR. FOR LEGISLATURE,"20100 South 148th Street,",BENNET,NE,68317,C,Candidate Committee,1998-03-04,99FIS05568,,,2021-08-09 09:31:24.980
2137,32416,99CAC00059,DAVE MAURSTAD FOR LT. GOVERNOR,105 WILDWOOD COURT,BEATRICE,NE,68310,C,Candidate Committee,1994-01-14,99FIS05536,,,2021-01-25 13:23:54.743
2138,32417,99CAC00060,MCCALLISTER FOR DOUGLAS COUNTY BOARD (DISSOLVED),"1905 HARNEY STREET, #800",OMAHA,NE,68118,C,Candidate Committee,1998-05-19,99FIS00062,,,2021-01-25 13:23:54.743
2139,32418,99CAC00061,MCFARLAND FOR GOVERNOR,"1106 E ST, #101",LINCOLN,NE,68509,C,Candidate Committee,1997-10-15,99FIS03102,,,
2140,32419,99CAC00062,COMMITTEE TO ELECT MONICA MCMANIGAL (DISSOLVED),"RR 2, BOX 16,",NIOBRARA,NE,68760,C,Candidate Committee,1998-06-17,,,,
2141,32420,99CAC00063,REINSTATE JUSTICE COMMITTEE,"PO BOX 581, 3902 11TH AVE",KEARNEY,NE,68848,C,Candidate Committee,1998-03-02,99FIS00065,,,
2142,32421,99CAC00064,MEDCALF FOR COUNTY CLERK COMMITTEE (DISSOLVED),"4931 SOUTH 52ND STREET,",LINCOLN,NE,68516,C,Candidate Committee,1998-04-27,99FIS00066,,,
2143,32422,99CAC00065,DON MEHRING FOR MAYOR COMMITTEE,"1610 Parkview Drive,",GRAND ISLAND,NE,68801,C,Candidate Committee,1998-02-18,,,,2021-08-09 09:31:24.980
2144,32423,99CAC00066,CITIZENS TO ELECT RONALD S. MEREDITH (DISSOLVED),"2905 N. 16TH STREET,",OMAHA,NE,68110,C,Candidate Committee,1998-05-11,99FIS06644,,,
2145,32424,99CAC00067,LONNIE MICHAEL FOR SCHOOL BOARD (DISSOLVED),"6120 N. 78TH TER.,",OMAHA,NE,68134,C,Candidate Committee,1998-06-26,,,,
2146,32425,99CAC00068,COMMITTEE TO ELECT JIM MILLER SARPY COUNTY ATTORNE,"6842 Pacific,",OMAHA,NE,68106,C,Candidate Committee,1998-07-30,,,,
2147,32426,99CAC00069,COMMITTEE TO ELECT GEORGE MILLS (1998),"5146 PINE STREET,",OMAHA,NE,68106,C,Candidate Committee,1994-01-03,,,,2021-08-09 09:31:24.980
2148,32427,99CAC00070,JANSEN FOR COUNTY ATTORNEY,"10519 Madison,",OMAHA,NE,68127,C,Candidate Committee,1989-08-25,99FIS00072,,,2021-02-08 13:31:05.740
2149,32428,99CAC00071,"JAN JOHNSON, COMMITTEE TO ELECT (DISSOLVED)","823 N. BELLEVUE,",HASTINGS,NE,68901,C,Candidate Committee,1998-07-20,99FIS07196,,,2020-11-09 13:16:19.600
2150,32429,99CAC00072,ROGER MORRISSEY FOR DOUGLAS COUNTY ASSESSOR,11314 HARNEY PLAZA CIRCLE,OMAHA,NE,68154,C,Candidate Committee,1997-08-25,99FIS00074,,,
2151,32430,99CAC00073,COMMITTEE TO ELECT MICHAEL MUNCH SARPY COUNTY ATTO,"505 M.M. Kauntze Memorial Drive,",BELLEVUE,NE,68005,C,Candidate Committee,1994-07-25,99FIS00075,,,
2152,32431,99CAC00074,CITIZENS FOR MURRAY,"511 West 5th Street,",GRAND ISLAND,NE,68801,C,Candidate Committee,1990-11-26,,,,2021-08-09 09:31:24.980
2153,32617,99CAC00262,FREEMAN FOR LEGISLATURE,"5302 North 45th Street,",OMAHA,NE,68104,C,Candidate Committee,1996-04-16,99FIS00262,,,
2154,32618,99CAC00263,GARVER FOR SCHOOL BOARD,"2219 B Street,",LINCOLN,NE,68502,C,Candidate Committee,1985-03-18,99FIS00263,,,
2155,32619,99CAC00264,STEVE GLENN FOR AIRPORT AUTHORITY (DISSOLVED),"1212 &#39;O&#39; STREET,",LINCOLN,NE,68508,C,Candidate Committee,1997-03-27,,,,
2156,32620,99CAC00265,PETE GOODMAN FOR MAYOR,"615 Crest Road,",PAPILLION,NE,68046,C,Candidate Committee,1990-12-17,,,,2021-08-09 09:31:24.980
2157,32621,99CAC00266,CITIZENS FOR HELEN E. GRIFFIN,901 SOUTH 51ST STREET,LINCOLN,NE,68510,C,Candidate Committee,1992-05-04,,,,2020-11-23 13:18:28.173
2158,32622,99CAC00267,GROESSER FOR MAYOR,,,,,C,Candidate Committee,1996-10-28,99FIS00267,,,2021-08-09 09:31:24.980
2159,32623,99CAC00268,GUTGSELL FOR CITY COUNCIL,"2105 B Street,",LINCOLN,NE,68502,C,Candidate Committee,1987-02-17,99FIS03879,,,2021-08-09 09:31:24.980
2160,32624,99CAC00269,HALL FOR OPPD BOARD (DISSOLVED),1212 COREY DR.,BLAIR,NE,68008,C,Candidate Committee,1996-04-18,99FIS06254,,,
2161,32625,99CAC00270,JOHN HANSEN FOR SCHOOL BOARD,"2200 Harvell Drive,",BELLEVUE,NE,68005,C,Candidate Committee,1984-10-25,,,,2021-08-09 09:31:24.980
2162,32626,99CAC00271,HARRIS CAMPAIGN (DISSOLVED),"1936 RYONS STREET,",LINCOLN,NE,68502,C,Candidate Committee,1989-10-20,,,,
2163,32651,99CAC00296,EDWARD RAINES FOR AIRPORT AUTHORITY,"6515 Leesburg Street,",LINCOLN,NE,68516,C,Candidate Committee,1995-03-24,99FIS00294,,,
2164,32652,99CAC00297,CITIZENS FOR RASMUSSEN NPPD SUBDIST 1,"1320 Lincoln Mall #101,",LINCOLN,NE,68508,C,Candidate Committee,1996-05-29,99FIS00295,,,2021-08-09 09:31:24.980
2165,32653,99CAC00298,JIM RIHA FOR LEGISLATURE,"4301 Woolworth Avenue,",OMAHA,NE,68105,C,Candidate Committee,1990-02-01,,,,
2166,32654,99CAC00299,JIM RIHA FOR MUD COMMITTEE,"4301 Woolworth Avenue,",OMAHA,NE,68105,C,Candidate Committee,1988-05-03,,,,
2167,32655,99CAC00300,COMMITTEE TO ELECT THOMAS RILEY,"353 North 41st Street,",OMAHA,NE,68131,C,Candidate Committee,1995-09-05,99FIS00297,,,
2168,32656,99CAC00301,CITIZENS FOR ROBAK,9555 HOLLOW TREE PLACE,LINCOLN,NE,68512,C,Candidate Committee,1994-01-04,,,,
2169,32657,99CAC00302,ROBINSON FOR LEGISLATURE COMMITTEE,"1555 Washington Street,",BLAIR,NE,68008,C,Candidate Committee,1990-04-16,99FIS00299,,,2021-08-09 09:31:24.980
2170,32658,99CAC00303,ROTH FOR SHERIFF COMMITTEE,"1317 Hollin Drive,",OMAHA,NE,68144,C,Candidate Committee,1978-03-09,99FIS00300,,,2021-08-09 09:31:24.980
2171,32659,99CAC00304,FRIENDS OF FLOYD VRTISKA,"101 Main Street,",TABLE ROCK,NE,68447,C,Candidate Committee,1992-01-27,99FIS00301,,,
2172,32660,99CAC00305,WEBER FOR OPPD,"1307 NORTH 97TH PLAZA,",OMAHA,NE,68114,C,Candidate Committee,1996-03-29,99FIS00302,,,2021-02-08 13:31:05.740
2173,32661,99CAC00306,CITIZENS FOR WHITAKER (DISSOLVED),"802 SPRUCE,",NORTH PLATTE,NE,69101,C,Candidate Committee,1995-12-08,,,,
2174,32662,99CAC00307,BOB WICKERSHAM FOR LEGISLATURE (DISSOLVED),"355 MAIN STREET,",CHADRON,NE,69337,C,Candidate Committee,1991-02-27,99FIS00304,,,
2175,32663,99CAC00308,ERIC WILL FOR LEGISLATURE,"6029 Pinkney,",OMAHA,NE,68104,C,Candidate Committee,1990-02-16,99FIS00305,,,2021-08-09 09:31:24.980
2176,32664,99CAC00309,MARK WILLIAMS FOR DISTRICT 66 (DISSOLVED),"1908 SOUTH 113TH AVENUE,",OMAHA,NE,68144,C,Candidate Committee,1996-07-24,,,,
2177,32665,99CAC00310,WILSON FOR CITY COUNCIL,"7430 North Hampton Road,",LINCOLN,NE,68506,C,Candidate Committee,1987-01-28,99FIS00307,,,
2178,32666,99CAC00311,HARTNETT FOR LEGISLATURE,"101 W, Mission Avenue,",BELLEVUE,NE,68005,C,Candidate Committee,1984-03-06,99FIS03089,,,
2179,32667,99CAC00312,CHUCK HASSEBROOK FOR REGENT (NOW LEG),250 N. 3RD STREET,LYONS,NE,68038-0000,C,Candidate Committee,1994-03-07,99FIS05535,,,2021-03-22 08:28:17.390
2180,32668,99CAC00313,HASSETT FOR MUD COMMITTEE,"5508 Hickory Street,",OMAHA,NE,68106,C,Candidate Committee,1988-08-08,99FIS00310,,,
2181,32669,99CAC00314,HERD FOR CITY COUNCIL (NOW CLIFF HERD FOR CITY),16332 SPRING CIRCLE,OMAHA,NE,68130,C,Candidate Committee,1994-04-11,99FIS00311,,,
2182,32670,99CAC00315,SOUTH OMAHANS FOR HILGERT (DISSOLVED),"4116 SOUTH 19TH STREET,",OMAHA,NE,68107,C,Candidate Committee,1995-10-10,99FIS00312,,,
2183,32671,99CAC00316,HOPPE FOR AIRPORT AUTHORITY,"5631 South 48th Street, Suite 30,",LINCOLN,NE,68516,C,Candidate Committee,1997-04-09,,,,
2184,32672,99CAC00317,HUDKINS COUNTY COMMISSIONER COMMITTEE,8600 NW 112,MALCOLM,NE,68402,C,Candidate Committee,1988-01-15,99FIS00314,,,
2185,32673,99CAC00318,CAROL HUDKINS LEGISLATURE COMMITTEE,8600 NW 112,MALCOLM,NE,68402,C,Candidate Committee,1992-01-16,99FIS00315,,,
2186,32674,99CAC00319,DAVID HUNTER FOR CITY COUNCIL,"P.O. Box 85355,",LINCOLN,NE,68501,C,Candidate Committee,1997-02-28,,,,2021-08-09 09:31:24.980
2187,32675,99CAC00320,NANCY HUSTON FOR SCHOOL BOARD,"923 South 33rd Street,",OMAHA,NE,68105,C,Candidate Committee,1996-07-03,,,,2021-08-09 09:31:24.980
2188,32676,99CAC00321,RAMON JANSSEN FOR STATE LEGISLATURE (DISSOLVED),"P.O. BOX 159,",Ralston,NE,68044,C,Candidate Committee,1992-04-13,99FIS00318,,,2021-02-22 08:28:20.520
2189,32700,99CAC00345,RON WITHEM FOR LEGISLATURE COMMITTEE,"1104 Shady Tree Lane,",PAPILLION,NE,68046,C,Candidate Committee,1982-03-01,99FIS03117,,,2021-01-25 13:23:54.743
2190,32701,99CAC00346,DAVID WOODKE FOR 66 SCHOOL BOARD,"2120 South 72nd Street, #800,",OMAHA,NE,68124,C,Candidate Committee,1996-03-18,,,,
2191,32702,99CAC00347,COMMITTEE TO ELECT CAROLE WOODS HARRIS,"5404 Ellison Avenue,",OMAHA,NE,68104,C,Candidate Committee,1992-03-25,99FIS05080,,,
2192,32703,99CAC00348,SALLY WYSONG FOR SCHOOL BOARD CAMPAIGN (DISSOLVED),"820 EAST SANBORN DRIVE,",LINCOLN,NE,68505,C,Candidate Committee,1991-02-19,,,,
2193,32704,99CAC00349,DALE YOUNG FOR CITY COUNCIL COMMITTEE (DISSOLVED),"2627 PARK AVENUE,",LINCOLN,NE,68502,C,Candidate Committee,1991-03-20,99FIS00344,,,
2194,32705,99CAC00350,ZIMMER FOR SCHOOL BOARD (DISSOLVED),"3350 &#39;M&#39; STREET,",LINCOLN,NE,68510,C,Candidate Committee,1997-04-10,,,,2020-11-23 13:18:28.173
2195,32706,99CAC00351,TRACI L. CERNY FOR REGISTER OF DEEDS (DISSOLVED),"3053 41 AVENUE,",COLUMBUS,NE,68601,C,Candidate Committee,1998-02-25,99FIS07124,,,
2196,32707,99CAC00352,MEL RAMSEY FOR MUD BOARD (DISSOLVED),"3911 AMES,",OMAHA,NE,68111,C,Candidate Committee,1998-08-18,,,,
2197,32708,99CAC00353,JAMES CARSON FOR STATE BOARD OF EDUCATION (DISSOLV,"102 MICHAEL,",NORTH PLATTE,NE,69101,C,Candidate Committee,1998-08-24,,,,
2198,32709,99CAC00354,DAN PITTMAN FOR SARPY COUNTY ASSESSOR,102 CONCORD CIRCLE,PAPILLION,NE,68046,C,Candidate Committee,1998-09-03,99FIS06940,,,2021-01-25 13:23:54.743
2199,32754,99CAC00408,FERLIC FOR REGENT,2254 SOUTH 86TH STREET,OMAHA,NE,68124,C,Candidate Committee,1999-11-02,99FIS04973,,,
2200,32755,99CAC00410,HEIER FOR COUNTY COMMISSIONER,6425 LONE TREE DRIVE,LINCOLN,NE,68512,C,Candidate Committee,1999-11-04,99FIS06389,,,
2201,32756,99CAC00411,RAY AGUILAR FOR LEGISLATURE (DISSOLVED),706 GRAND AVE,GRAND ISLAND,NE,68801,C,Candidate Committee,1999-11-12,99FIS07837,,,
2202,32757,99CAC00413,HEWITT FOR LEGISLATURE,2990 SHERIDAN BLVD,LINCOLN,NE,68502,C,Candidate Committee,1999-11-15,99FIS07891,,,
2203,32758,99CAC00414,COMMITTEE TO ELECT MARY BARRETT,4540 HICKORY STREET,OMAHA,NE,68106,C,Candidate Committee,1996-01-31,99FIS06148,,,
2204,32759,99CAC00416,MATTHEW L. MONTAG (DISSOLVED),2823 S 32ST,OMAHA,NE,68105,C,Candidate Committee,1999-11-30,99FIS07901,,,
2205,32760,99CAC00420,KATHLEEN KANKOUSKY FOR CITY COUNCIL,123 ANYWHERE,LINCOLN,NE,68521,C,Candidate Committee,2000-01-24,,,,
2206,32761,99CAC00422,STATE ELECTION COMMITTEE REPUBLICAN,123 ANYWHERE,LINCOLN,NE,68505,C,Candidate Committee,1900-01-01,,,,
2207,32762,99CAC00424,LEE TERRY FOR CONGRESS,123 ANYWHERE,Lincoln,NE,68509,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
2208,32763,99CAC00425,VALENTINE FOR LEGISLATURE (DISSOLVED),2660 PARK AVE,LINCOLN,NE,68502,C,Candidate Committee,2000-02-01,99FIS07919,,,
2209,32764,99CAC00426,COMMITTEE TO ELECT LONNIE LOGAN - LEGISLATURE(DISS,1507 N LAFAYETTE,GRAND ISLAND,NE,68803,C,Candidate Committee,2000-03-29,,,,
2210,32765,99CAC00428,MIKE BOYLE FOR COUNTY COMMISSIONER DISTRICT 1,PO BOX 8341,Omaha,NE,68108,C,Candidate Committee,2000-02-25,99FIS06811,,,2020-10-26 14:02:06.803
2211,32766,99CAC00429,ERDMAN FOR LEGISLATURE (DISSOLVED),"511 2ND AVE., PO BOX 624",BAYARD,NE,69334,C,Candidate Committee,2000-02-28,99FIS08084,,,
2212,32767,99CAC00430,KRUSE FOR LEGISLATURE,5404 N 50TH AVE,OMAHA,NE,68104,C,Candidate Committee,2000-02-29,99FIS06164,,,
2213,32768,99CAC00431,JOHN SIELER FOR REGISTER OF DEEDS (DISSOLVED),7801 WOOLWORTH AVE,OMAHA,NE,68124,C,Candidate Committee,2000-03-03,99FIS08157,,,
2214,32769,99CAC00432,SCOTT KNUDSEN FOR STATE LEGISLATURE,113 S 54TH ST,OMAHA,NE,68132,C,Candidate Committee,2000-03-07,99FIS08041,,,
2215,32770,99CAC00433,JACK POSTLEWAIT FOR COMMISSIONER (DISSOLVED),17309 GATE DRIVE,BELLEVUE,NE,68123,C,Candidate Committee,2000-03-07,99FIS07840,,,
2216,32771,99CAC00434,BURLING FOR LEGISLATURE COMMITTEE (DISSOLVED),4120 S SHILOH AVE.,KENESAW,NE,68956,C,Candidate Committee,2000-03-14,99FIS07922,,,2021-03-29 08:28:21.780
2217,32772,99CAC00435,PATTON 2000 LEGISLATURE COMMITTEE,"221 BELLEVUE BLVD, NORTH",BELLEVUE,NE,68005,C,Candidate Committee,2000-03-15,99FIS07978,,,
2218,32773,99CAC00436,STU DORAN FOR DISTRICT 66 BOARD,1001 FARNAM ST,OMAHA,NE,68102,C,Candidate Committee,2000-03-21,99FIS08288,,,
2219,32774,99CAC00437,HIBBS FOR NEBRASKA LEGISLATURE COMMITTEE(DISSOLVED,1609 MORINGSIDE,HASTINGS,NE,68901,C,Candidate Committee,2000-03-22,99FIS08058,,,2020-11-09 13:16:19.600
2220,32775,99CAC00438,MAXWELL FOR LEGISLATURE (NOW DOUGLAS COUNTY BOARD),3835 CALIFORNIA ST.,OMAHA,NE,68131,C,Candidate Committee,2000-03-24,99FIS08102,,,
2221,32776,99CAC00439,COMMITTEE TO ELECT DIANE BATTIATO,15727 POLK CIRCLE,OMAHA,NE,68135,C,Candidate Committee,2000-04-03,99FIS08010,,,
2222,32802,99CAC00477,ANN MACTIER CAMPAIGN (DISSOLVED),3811 NORTH POST ROAD,OMAHA,NE,68112,C,Candidate Committee,2000-04-26,99FIS06162,,,
2223,32803,99CAC00479,NEWELL FOR REGISTER OF DEEDS,7165 MORMON BRIDGE RD,OMAHA,NE,68152,C,Candidate Committee,2000-05-01,99FIS08131,,,
2224,32804,99CAC00481,NEIGHBORS FOR RESPONSIBLE GOVERNMENT,1216 CORK DR,PAPILLION,NE,68046,C,Candidate Committee,2000-05-01,99FIS08301,,,2021-01-25 13:23:54.743
2225,69877,20CAC02759,CAMMY FOR NEBRASKA DBA CAMMY FOR COUNCIL,P.O. BOX 644,OMAHA,NE,68101,C,Candidate Committee,2020-10-02,20FIS15252,,2020-10-05 13:33:19.657,2021-02-08 13:31:05.740
2226,69878,20IRC00546,PRESERVE THE GOOD LIFE,1327 H STREET STE 300,LINCOLN,NE,68508,I,Independent Reporting Committee,2020-09-30,,,2020-10-05 13:33:19.657,2020-11-02 13:37:15.117
2227,69971,20BQC00500,OUR COMMUNITY 1ST 2020 (NR),715 JACKSON ST. BOX 1,BENNET,NE,68317,B,Ballot Question,1900-01-01,,,2020-10-12 12:56:34.930,2021-08-09 09:31:24.980
2228,69972,20BQC00501,BUILDING OUR FUTURE,1442 SILVER STREET,ASHLAND,NE,68003,B,Ballot Question,2020-10-07,,,2020-10-12 12:56:34.930,
2229,69973,20BQC00502,STAPLETON SCHOOL IMPROVEMENT COMMITTEE (NR),308 MAIN STREET,STAPLETON,NE,69163,B,Ballot Question,1900-01-01,,,2020-10-12 12:56:34.930,2021-08-09 09:31:24.980
2230,69974,20BQC00503,"KEEP THE GOOD LIFE, INC.",1128 LINCOLN MALL #300,LINCOLN,NE,68508,B,Ballot Question,2020-10-05,,,2020-10-12 12:56:34.930,
2231,69975,20BQC00504,INITIATIVES 429 430 431 RACETRACK CASINO GAMBLING,NOT A COMMITTEE,lincoln,ne,99999-9999,B,Ballot Question,9999-12-31,,,2020-10-12 12:56:34.930,2021-08-09 09:31:24.980
2232,69976,20CAC02760,LISA SCHOENBERGER FOR LEARNING COMMUNITY (NR),3308 S. 152ND CIRCLE,OMAHA,NE,68144,C,Candidate Committee,1900-01-01,,,2020-10-12 12:56:34.930,2021-08-09 09:31:24.980
2233,69977,20CAC02761,VOTE FOR TONNIES,958 COUNTY ROAD R,North Bend,NE,68649,C,Candidate Committee,1900-01-01,,,2020-10-12 12:56:34.930,2021-08-09 09:31:24.980
2234,69978,20CAC02762,SANDY WOLFE FOR SCHOOL BOARD (NR),1105 NORFOLLK AVE,NORFOLK,NE,68701,C,Candidate Committee,1900-01-01,,,2020-10-12 12:56:34.930,2021-08-09 09:31:24.980
2235,69979,20CAC02763,TRACY CASADY FOR OPS BOARD OF EDUCATION,2121 CASTELAR STREET,Omaha,NE,68108,C,Candidate Committee,2020-10-19,20FIS15256,,2020-10-12 12:56:34.930,2020-10-26 14:02:06.803
2236,69980,20CAC02764,GREG OSBORN FOR NRD 2020,1144 MANSSHESTER DRIVE,LINCOLN,NE,68528,C,Candidate Committee,2020-10-06,08FIS11304,,2020-10-12 12:56:34.930,
2237,70354,20CAC02765,JOHN YOAKUM FOR LOWER PLATTE SOUTH NRD (NOT REGIST,NOT REGISTERED,HASTINGS,NE,68901,C,Candidate Committee,1900-01-01,,,2020-10-19 12:57:52.907,2021-08-09 09:31:24.980
2238,70430,20IRC00547,PROTECT THE GOOD LIFE,1327 H STREET STE 300,LINCOLN,NE,68508,I,Independent Reporting Committee,2020-10-13,,,2020-10-19 12:57:52.907,2020-11-02 13:37:15.117
2239,70431,20PAC00194,NE ASSOCIATION FOR HOME HEALTHCARE & HOSPICE PAC,3901 NORMAL BLVD #100,Lincoln,NE,68506,P,Political Action Committee,1900-01-01,,,2020-10-19 12:57:52.907,
2240,70434,20BQC00505,STATUS QUO PAC (A BALLOT QUESTION COMMITTEE),8500 S 30TH STREET,LINCOLN,NE,68516,B,Ballot Question,2020-09-03,,,2020-10-26 14:01:24.317,2020-11-02 13:37:15.117
2241,70435,20CAC02766,PHIL DAVIDSON FOR NRD BOARD (NOT REGISTERED),NOT REGISTERED,OMAHA,NE,68138,C,Candidate Committee,1900-01-01,,,2020-10-26 14:01:24.317,2021-08-09 09:31:24.980
2242,70436,20CAC02767,DEV SOOKRAM FOR CITY COUNCIL WARD 2 (NOT REGISTERE,NOT REGISTERED,FREMONT,NE,68025,C,Candidate Committee,1900-01-01,,,2020-10-26 14:01:24.317,2021-08-09 09:31:24.980
2243,70437,20CAC02768,BARRY DEKAY FOR NPPD (NOT REGISTERED),,,,,,,1900-01-01,,,2020-10-26 14:01:24.317,2021-02-15 14:17:50.067
2244,30756,20CAC02686,VIV EWING FOR REGENT,13516 BURT STREET,OMAHA,NE,68154,C,Candidate Committee,2020-04-02,20FIS15067,,,
2245,30757,20CAC02688,FRIEND FOR COUNTY BOARD,16515 READ STREET,BENNINGTON,NE,68007,C,Candidate Committee,2020-04-06,99FIS08639,,,
2246,30758,20CAC02689,FRED CONLEY FOR LEGISLATURE,POB 11223,OMAHA,NE,68110,C,Candidate Committee,2020-04-20,99FIS00247,,,
2247,30759,20CAC02690,LINDAU FOR LEGISLATURE,1226 SUNSET DRIVE,WAYNE,NE,68787,C,Candidate Committee,2020-04-08,99FIS06759,,,
2248,30760,20CAC02691,FRIENDS OF PETE SAKARIS-OMAHA PPD,4611 S 96TH STREET STE 135,OMAHA,NE,68127,C,Candidate Committee,2020-04-13,99FIS09435,,,2021-02-08 13:31:05.740
2249,30761,20CAC02692,COMMITTEE TO ELECT LARRY BRADLEY (2020),6068 COUNTRY CLUB OAKS PLACE,OMAHA,NE,68104,C,Candidate Committee,2020-04-13,05FIS10029,,,
2250,30762,20CAC02693,FRIENDS OF JAMES MESTL,1061 17TH STREET,HENDERSON,NE,68371,C,Candidate Committee,2020-04-13,20FIS15031,,,
2251,30763,20CAC02694,CORNELIUS WILLIAMS FOR LEGISLATURE - NOT REGISTERE,NOT REGISTERED,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,20FIS15042,,,2021-08-09 09:31:24.980
2252,30764,20CAC02695,EDISON MCDONALD FOR NRD - NOT REGISTERED,NOT REGISTERED,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,,,,2021-02-08 13:31:05.740
2253,30765,20CAC02696,ERIK SERVES NEBRASKA,4427 S 21ST STREET,OMAHA,NE,68107,C,Candidate Committee,2020-07-06,20FIS15216,,,
2254,30766,20CAC02697,GERALD KUHN FOR BOARD OF GOVERNORS - NOT REGISTERE,NOT REGISTERED,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,,,,2021-08-09 09:31:24.980
2255,30767,20CAC02698,JORDAN COLWELL FOR CITY COUNCIL - NOT REGISTERED,NOT REGISTERED,SCOTTSBLUFF,NE,69361,C,Candidate Committee,1900-01-01,,,,
2256,30768,20CAC02699,KATHY JENSEN FOR BOARD OF TRUSTEES - NR,NOT REGISTERED,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,,,,2021-02-08 13:31:05.740
2257,30769,20CAC02700,MARK VONDRASEK FOR LD9,555 S. 34TH STREET,OMAHA,NE,68105,C,Candidate Committee,2020-05-06,20FIS15045,,,
2258,30770,20CAC02701,RON ROEBER FOR NRD - NOT REGISTERED,NOT REGISTERED,OMAHA,NE,68114,C,Candidate Committee,1900-01-01,,,,2021-02-08 13:31:05.740
2259,30771,20CAC02702,FRIENDS OF STEPHANY PLEASANT,PO BOX 6392,LINCOLN,NE,68506,C,Candidate Committee,2020-10-06,20FIS15052,,,2020-10-12 12:57:21.463
2260,32307,99BQC00046,VOTE NO ON DOMA COMMITTEE,1105 HOWARD STREET,OMAHA,NE,68102,B,Ballot Question,2000-07-13,,,,
2261,32308,99BQC00047,SUPPORTERS OF AMBULANCE VALUE (DISSOLVED),233 SOUTH 13TH STREET SUITE 800,LINCOLN,NE,68508,B,Ballot Question,2000-08-22,,,,
2262,32309,99BQC00048,VOTE NO TO SAVE LIVES,2825 WOODSDALE BLVD,LINCOLN,NE,68502,B,Ballot Question,2000-08-24,,,,
