,EntityKey,CommitteeID,CommitteeName,CommitteeAddress,CommitteeCity,CommitteeState,CommitteeZip,CommitteeType,CommitteeTypeDesc,MostRecentOrganizationDate,MostRecentSupportCandidateId,MostRecentOpposeCandidateId,InsertDate,UpdateDate
1459,22099,15BQC00421,KEEP THE MONEY IN NEBRASKA,301 S 12TH STREET SUITE 140,LINCOLN,NE,68508,B,Ballot Question,2015-06-29,,,2021-10-24 14:13:22.607,
1460,22100,15BQC00422,CITIZENS SUPPORTING EXCELLENCE IN EDUCATION (DISSO,2001 FAIRWAY DRIVE,BEATRICE,NE,68310,B,Ballot Question,2015-08-10,,,2021-10-24 14:13:22.607,
1461,22101,15BQC00423,NEBRASKA FAMILIES 4 MEDICAL CANNABIS (NOW B-4),115 GINGER COVE ROAD,VALLEY,NE,68064,B,Ballot Question,2015-08-13,,,2021-10-24 14:13:22.607,
1462,22102,15BQC00424,THE PLAIN TALK,2525 N STREET,LINCOLN,NE,68510,B,Ballot Question,2015-10-19,,,2021-10-24 14:13:22.607,
1463,22103,15BQC00425,COMMITTEE TO GET THE JOB DONE,809 N 96TH STREET,OMAHA,NE,68114,B,Ballot Question,2015-12-18,,,2021-10-24 14:13:22.607,
1464,22104,15BQC00426,CITIZENS TO PRESERVE MCCOOKS FUTURE,602 WEST B STREET,MCCOOK,NE,69001,B,Ballot Question,2015-12-21,,,2021-10-24 14:13:22.607,
1465,22105,15CAC02034,FRIENDS FOR MITCH PAINE,3039 W ST,LINCOLN,NE,68503,C,Candidate Committee,2015-01-02,15FIS13276,,2021-10-24 14:13:22.607,
1466,22106,15CAC02035,RAYBOULD FOR CITY COUNCIL,3015 S 20TH ST,LINCOLN,NE,68502,C,Candidate Committee,2015-01-07,10FIS11652,,2021-10-24 14:13:22.607,
1467,22107,15CAC02037,DAN SPRAY FOR CITY COUNCIL (NOT REGISTERED),105 WOODCREST (NOT A REGISTERED COMMITTEE),NORFOLK,NE,68701,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1468,22108,15CAC02038,CHARLES GARMAN FOR COUNTY ATTORNEY (NOT REGISTERED,NOT A REGISTERED COMMITTEE,OMAHA,NE,68154,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1469,22109,15CAC02039,WAYNE HOHNDORF - COUNTY TREASURER (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68104,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1470,22110,15CAC02040,PHIL KLEIN FOR METRO CC BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,ELKHORN,NE,68022,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1471,22111,15CAC02041,BRAD ASHBY FOR METRO CC BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68114,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1472,22112,15CAC02042,JIM TREBBIEN FOR METRO CC BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,BENNINGTON,NE,68007,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1473,22113,15CAC02043,JOSEPH CHARBONNEAU FOR PAPIO NRD2 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68111,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1474,22114,15CAC02044,JIM KUSEK FOR NRD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1475,22115,15CAC02045,STU DORNAN FOR ESU #3-3 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68124,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1476,22116,15CAC02046,PHIL WRIGHT FOR ESU #3-7 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,UNION,NE,68455,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1477,22117,15CAC02047,DON KROUPA FOR MUD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68154,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1478,22118,15CAC02048,LEE FIDELINE FOR RALSTON COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1479,22119,15CAC02049,JERRY KRAUSE FOR RALSTON COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1480,22120,15CAC02050,LINDA LEWIS FOR VALLEY COUNCIL (NOT REGISTERED),NOT A REGISTERED COMMITTEE,VALLEY,NE,68064,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1481,22121,15CAC02051,JEREMY POJAR FOR WATERLOO BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,WATERLOO,NE,68069,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1482,22122,15CAC02052,FRED BROWN FOR WATERLOO BOARD (NOT REGISTERED),NOT A REGISTERED COMMITTEE,WATERLOO,NE,68069,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1483,22123,15CAC02053,VALERIE CALDERON FOR BENNINGTON BOARD EDUC (NR),NOT A REGISTERED COMMITTEE,BENNINGTON,NE,68007,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1484,22124,15CAC02054,MATTHEW WICKHAM FOR BENNINGTON SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,BENNINGTON,NE,68007,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1485,22125,15CAC02055,MARK BYARS FOR BENNINGTON SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,BENNINGTON,NE,68007,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1486,22126,15CAC02056,CHARLIE OBORNY FOR BENNINGTON SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,BENNINGTON,NE,68007,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1487,22127,15CAC02057,KELLY HINRICHS FOR DC WEST SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,VALLEY,NE,68064,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1488,22128,15CAC02058,CHUCK BURNEY FOR ELKHORN SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,ELKHORN,NE,68022,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1489,22129,15CAC02059,SUSAN ZINGLER FOR ELKHORN SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,ELKHORN,NE,68022,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1490,22130,15CAC02060,MATT REINSCH FOR MILLARD SCHOOL BOARD,NOT A REGISTERED COMMITTEE,OMAHA,NE,68137,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1491,22131,15CAC02061,MARILYN RICKLEY FOR OPS SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68131,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1492,22132,15CAC02062,DEE HUFF FOR RALSTON SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1493,22133,15CAC02063,DEB GERCH FOR RALSTON SCHOOL BOARD (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68127,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1494,22134,15CAC02064,KRYSTLE CRAIG (NOT REGISTED),7110 S 76TH ST,LA VISTA,NE,68128,C,Candidate Committee,1900-01-01,14FIS12866,,2021-10-24 14:13:22.607,
1495,22135,15CAC02067,KIRK TESAR FOR LEGISLATURE 24 (NOT REGISTERED),NOT A REGISTERED COMMITTEE,YORK,NE,68467,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1496,22136,15CAC02068,CITIZENS FOR CYNDI LAMM (NOW MAYOR),PO BOX 4474; 5310 WALKER AVE,LINCOLN,NE,68504,C,Candidate Committee,2015-02-18,15FIS13296,,2021-10-24 14:13:22.607,
1497,22137,15CAC02069,MCCOY FOR NEBRASKA,14408 CEDAR CIRCLE,OMAHA,NE,68144,C,Candidate Committee,2015-02-20,07FIS10919,,2021-10-24 14:13:22.607,
1498,22138,15CAC02070,MATT SCHULTE FOR SCHOOL BOARD,5555 SOUTH STREET,LINCOLN,NE,68506,C,Candidate Committee,2015-02-23,15FIS13325,,2021-10-24 14:13:22.607,
1499,22139,15CAC02071,ANNA WISHART FOR LEGISLATURE,911 E STREET,LINCOLN,NE,68508,C,Candidate Committee,2015-03-13,11FIS12171,,2021-10-24 14:13:22.607,
1500,22140,15CAC02072,TERRY FOR SCHOOL BOARD (DISSOLVED IN 2015),3830 SHERIDAN BLVD,LINCOLN,NE,68506,C,Candidate Committee,2015-03-05,15FIS13347,,2021-10-24 14:13:22.607,
1501,22141,15CAC02073,BRAD HULSE 4 LINCOLN AIRPORT AUTH. (NOT REGISTERED,8231 BEECHWOOD DRIVE,LINCOLN,NE,68510,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1502,22142,15CAC02074,FRIENDS OF MAIREAD SAFRANEK,1000 W. DILIN,LINCOLN,NE,68521,C,Candidate Committee,2015-03-17,15FIS13339,,2021-10-24 14:13:22.607,
1503,22143,15CAC02075,BORCHERS FOR LEGISLATURE,19264 SHIRLEY ST,OMAHA,NE,68130,C,Candidate Committee,2015-03-19,15FIS13368,,2021-10-24 14:13:22.607,
1504,22144,15CAC02077,ANNIE FOR EDUCATION,3001 S 51ST ST. CT. #3307,LINCOLN,NE,68506,C,Candidate Committee,2015-03-31,15FIS13391,,2021-10-24 14:13:22.607,
1505,22145,15CAC02078,JOHN CARTIER - LINCOLN BOARD OF EDUCATION,NOT A REGISTERED COMMITTEE,LINCOLN,NE,68503,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1506,22146,15CAC02079,TAI PLEASANT FOR AIRPORT AUTHORITY (NOTREGISTERED),NOT A REGISTERED COMMITTEE,LINCOLN,NE,68528,C,Candidate Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1507,22147,15CAC02080,NEWMAN FOR COUNCIL (DISSOLVED),1110 LAMPLIGHTER LANE,LINCOLN,NE,68510,C,Candidate Committee,2015-04-06,99FIS07876,,2021-10-24 14:13:22.607,
1508,22148,15CAC02081,IAN M SWANSON FOR LEGISLATURE,3517 S 163RD ST,OMAHA,NE,68130,C,Candidate Committee,2015-04-21,15FIS13418,,2021-10-24 14:13:22.607,
1509,22149,15CAC02082,SYNOWIECKI FOR LEGISLATURE,2451 S 27TH AVE,OMAHA,NE,68105,C,Candidate Committee,2015-05-18,99FIS08756,,2021-10-24 14:13:22.607,
1510,22150,15CAC02083,LES SPRY FOR LEGISLATURE COMMITTEE,7520 NORTH HAMPTON ROAD,LINCOLN,NE,68506,C,Candidate Committee,2015-06-12,99FIS08372,,2021-10-24 14:13:22.607,
1511,22151,15CAC02084,LAMMERS FOR LEGISLATURE,2033 CENTRAL AVENUE,KEARNEY,NE,68847,C,Candidate Committee,2015-07-07,06FIS10690,,2021-10-24 14:13:22.607,
1512,22152,15CAC02085,SCHERER FOR LEGISLATURE,10861 NW 70TH STREET,LINCOLN,NE,68428,C,Candidate Committee,2015-07-09,15FIS13440,,2021-10-24 14:13:22.607,
1513,22153,15CAC02086,FRIENDS OF MIKE MCDONNELL,5401 A STREET,OMAHA,NE,68106,C,Candidate Committee,2015-07-17,15FIS13441,,2021-10-24 14:13:22.607,
1514,22154,15CAC02090,DAN QUICK FOR LEGISLATURE,1019 KENNEDY DRIVE,GRAND ISLAND,NE,68803,C,Candidate Committee,2015-07-24,15FIS13443,,2021-10-24 14:13:22.607,
1515,22155,15CAC02091,BRIESE FOR LEGISLATURE,2998 300TH STREET,ALBION,NE,68620,C,Candidate Committee,2015-08-05,15FIS13446,,2021-10-24 14:13:22.607,
1516,22156,15CAC02092,ZOUL FOR SENATOR,404 S WEBB ROAD STE 200,GRAND ISLAND,NE,68803,C,Candidate Committee,2015-08-21,15FIS13452,,2021-10-24 14:13:22.607,
1517,22157,15CAC02093,FRIENDS OF MIKE HILGERS-LEGISLATURE,1320 LINCOLN MALL,LINCOLN,NE,68508,C,Candidate Committee,2015-08-26,11FIS12201,,2021-10-24 14:13:22.607,
1518,22158,15CAC02094,BRINKMAN FOR LANCASTER COUNTY BOARD,210 BLUE SAGE BLVD,LINCOLN,NE,68521,C,Candidate Committee,2015-08-31,15FIS13454,,2021-10-24 14:13:22.607,
1519,22159,15CAC02095,DUBAS FOR LEGISLATURE (2014 AND LATER),54906 N. 180TH AVE,FULLERTON,NE,68638,C,Candidate Committee,2014-06-01,05FIS10037,,2021-10-24 14:13:22.607,
1520,22160,15CAC02096,STEVE HALLORAN FOR LEGISLATURE,1522 ARAPAHOE,HASTINGS,NE,68901,C,Candidate Committee,2015-09-16,15FIS13457,,2021-10-24 14:13:22.607,
1521,22161,15CAC02097,SUZANNE C. GEIST FOR LEGISLATURE,9030 SANDHILLS COURT,LINCOLN,NE,68516,C,Candidate Committee,2015-09-16,15FIS13458,,2021-10-24 14:13:22.607,
1522,22162,15CAC02098,BERT MEHRER FOR MUD,POB 642266,OMAHA,NE,68164,C,Candidate Committee,2015-09-21,15FIS13459,,2021-10-24 14:13:22.607,
1523,22163,15CAC02099,MICHELS FOR LEGISLATURE,PO BOX 501,WALTON,NE,68461,C,Candidate Committee,2015-10-15,08FIS10970,,2021-10-24 14:13:22.607,
1524,22164,15CAC02100,CITIZENS TO ELECT DICK CLARK,1008 SOUTH 8TH,LINCOLN,NE,68508,C,Candidate Committee,2015-10-01,16FIS13572,,2021-10-24 14:13:22.607,
1525,22165,15CAC02101,KARL (ELMSHAEUSER) FOR NEBRASKA,2314 WESTRIDGE DRIVE,OGALLALA,NE,69153,C,Candidate Committee,2015-10-09,07FIS10937,,2021-10-24 14:13:22.607,
1526,22166,15CAC02102,LYNNE WALZ FOR LEGISLATURE,1717 PARKVIEW DR,FREMONT,NE,68025,C,Candidate Committee,2015-10-13,15FIS13463,,2021-10-24 14:13:22.607,
1527,22167,15CAC02103,CITIZENS FOR SCHNOOR,984 COUNTY ROAD G,SCRIBNER,NE,68057,C,Candidate Committee,2015-10-19,15FIS13279,,2021-10-24 14:13:22.607,
1528,22168,15CAC02104,JIM GORDON FOR LEGISLATURE,3311 TIMBERVIEW COURT,LINCOLN,NE,68506,C,Candidate Committee,2015-10-19,15FIS13465,,2021-10-24 14:13:22.607,
1529,22169,15CAC02105,FOX FOR LEGISLATURE,105 SOUTH 9TH STREET APT 405,OMAHA,NE,68102,C,Candidate Committee,2015-11-16,15FIS13456,,2021-10-24 14:13:22.607,
1530,22170,15CAC02106,PEGGY POPPS FOR LEGISLATURE INC,2355 FAWN COURT,SIDNEY,NE,69162,C,Candidate Committee,2015-11-04,15FIS13473,,2021-10-24 14:13:22.607,
1531,22171,15CAC02107,ADAM YALE FOR WESTSIDE BOARD EDUCATION,8748 FREDERICK STREET,OMAHA,NE,68124,C,Candidate Committee,2015-11-06,15FIS13474,,2021-10-24 14:13:22.607,
1532,22172,15CAC02108,LEFLER FOR COMMISSIONER,PO BOX 97,MALCOLM,NE,68402,C,Candidate Committee,2015-11-12,15FIS13476,,2021-10-24 14:13:22.607,
1533,22173,15CAC02109,VARGAS FOR NEBRASKA,713 CANIGLIA PLAZA,OMAHA,NE,68108,C,Candidate Committee,2015-11-13,15FIS13478,,2021-10-24 14:13:22.607,
1534,22174,15CAC02110,BENGTSON FOR LEGISLATURE (DISSOLVED 8-3-2017),520 CARDINAL DRIVE,S SIOUX CITY,NE,68776,C,Candidate Committee,2015-11-13,15FIS13479,,2021-10-24 14:13:22.607,
1535,22175,15CAC02111,RICK VEST FOR LEGISLATURE,2145 GUNNISON DRIVE,LINCOLN,NE,68521,C,Candidate Committee,2016-03-10,15FIS13482,,2021-10-24 14:13:22.607,
1536,22176,15CAC02112,DAN ESCH FOR COUNTY CLERK,11205 WRIGHT CIRCLE STE 220,OMAHA,NE,68144,C,Candidate Committee,2015-12-07,15FIS13480,,2021-10-24 14:13:22.607,
1537,22177,15CAC02113,JOHN WITZEL FOR STATE BOARD OF EDUCATION,905 EDGEWOOD BLVD,PAPILLION,NE,68046,C,Candidate Committee,2015-12-09,14FIS13160,,2021-10-24 14:13:22.607,
1538,22178,15CAC02115,COMMITTEE TO ELECT WENDALL GASTON,515 CHARLES DRIVE,SIDNEY,NE,69162,C,Candidate Committee,2016-02-08,99FIS04758,,2021-10-24 14:13:22.607,
1539,23082,15IRC00521,WESTSIDE COMMUNITY SCHOOLS BOND ISSUE (NR),NOT A REGISTERED COMMITTEE,OMAHA,NE,68106,R,Independent Reporting Committee,9999-12-31,,,2021-10-24 14:13:22.607,
1540,23083,15PAC00183,REPUBLIC NATIONAL DISTRIBUTING CO. PAC (NR),4320 S. 94TH STREET,OMAHA,NE,68127,P,Political Action Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1541,23084,15PAC00184,TEAMSTERS LOCAL #554 PAC,4349 S 90TH STREET,OMAHA,NE,68127,P,Political Action Committee,2015-07-27,,,2021-10-24 14:13:22.607,
1542,23085,15PPC00071,DAKOTA COUNTY DEMOCRATIC CENTRAL COMMITTEE (NR),P.O. BOX 521 (NOT REGISTERED),DAKOTA CITY,NE,68731,T,Political Party Committee,9999-01-15,,,2021-10-24 14:13:22.607,
1543,23086,16BQC00427,RETAIN A JUST NEBRASKA,926 N. 74TH STREET,OMAHA,NE,68114,B,Ballot Question,2016-03-01,,,2021-10-24 14:13:22.607,
1544,23087,16BQC00428,MOVE SOUTH SIOUX CITY FORWARD,430 FAIR OAKS DRIVE,S SIOUX CITY,NE,68776,B,Ballot Question,2016-03-21,,,2021-10-24 14:13:22.607,
1545,23088,16BQC00429,PENNIES FOR PROGRESS,309 W SECOND STREET,GRAND ISLAND,NE,68801,B,Ballot Question,2016-03-28,,,2021-10-24 14:13:22.607,
1546,23089,16BQC00430,LINCOLN LIAISON COMMITTEE 2016,301 SOUTH 13TH STREET #410,LINCOLN,NE,68508,B,Ballot Question,2016-04-11,,,2021-10-24 14:13:22.607,
1547,23090,16BQC00431,PAPILLION PROUD,PO BOX 461089,PAPILLION,NE,68046,B,Ballot Question,2016-04-21,,,2021-10-24 14:13:22.607,
1548,23091,16BQC00432,GROW ADAMS CENTRAL TOGETHER COMMITTEE,4985 W COTTONWOOD COVE,HASTINGS,NE,68901,B,Ballot Question,2016-04-28,,,2021-10-24 14:13:22.607,
1549,23092,16BQC00433,BLAIR SCHOOL BOND COMMITTEE - NOT REGISTERED,POB 248,BLAIR,NE,68008,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1550,23093,16BQC00434,FRIENDS OF THE BUTLER COUNTY COMMUNITY CENTER INC,2741 ROAD L,DAVID CITY,NE,68632,B,Ballot Question,2016-05-23,,,2021-10-24 14:13:22.607,
1551,23094,16BQC00435,VOTE TO RENEW 1 AND 2,123 S 8TH STE 7,NEBRASKA CITY,NE,68410,B,Ballot Question,2016-06-16,,,2021-10-24 14:13:22.607,
1552,23095,16BQC00436,BUILDINGS FOR FALCON - NOT REGISTERED,POB 250,TILDEN,NE,68781,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1553,23096,16BQC00437,RESTORATION OF THE DEATH PENALTY - BALLOT ISSUE,NOT A COMMITTEE,lincoln,ne,99999-9999,B,Ballot Question,9999-12-31,,,2021-10-24 14:13:22.607,
1554,23097,16BQC00438,FRIENDS OF SOUTHEAST COMMUNITY COLLEGE,OLSSON ASSOCIATES 601 P STREET STE 200,LINCOLN,NE,68508,B,Ballot Question,2016-08-10,,,2021-10-24 14:13:22.607,
1555,23098,16BQC00439,BETTER TOGETHER,205 S 11TH STREET,TEKAMAH,NE,68061,B,Ballot Question,2016-08-22,,,2021-10-24 14:13:22.607,
1556,23099,16BQC00441,BELLEVUE ECONOMIC ENHANCEMENT FOUNDATION (NOT REG),NOT REGISTERED,BELLEVUE,NE,68005,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1557,23100,16BQC00442,CITIZENS FOR A SAFER DOUGLAS COUNTY COMMITTEE,14301 FNB PARKWAY STE 100,OMAHA,NE,68154,B,Ballot Question,2016-09-14,,,2021-10-24 14:13:22.607,
1558,23101,16BQC00443,VOTE NO 369,134 S 13TH STREET SUITE 1200,LINCOLN,NE,68508,B,Ballot Question,2016-10-03,,,2021-10-24 14:13:22.607,
1559,23102,16BQC00444,CITIZENS FOR EXCELLENCE IN EDUCATION 2016 (NOT REG,NOT REGISTERED,OMAHA,NE,68106,B,Ballot Question,1900-01-01,,,2021-10-24 14:13:22.607,
1560,23103,16BQC00445,CATHOLIC MOBILIZING NETWORK NEBRASKA,2405 N 50TH STREET APT 4,LINCOLN,NE,68504,B,Ballot Question,2016-10-19,,,2021-10-24 14:13:22.607,
1561,23104,16BQC00446,KNIGHTS VOTE NO,2280 COUNTY ROAD L,CRAIG,NE,68019,B,Ballot Question,2016-10-21,,,2021-10-24 14:13:22.607,
1562,23105,16BQC00447,"BUILDING BLOCKS, GROWING MINDS (NOT REGISTERED)",1301 HARNEY STREET,OMAHA,NE,68102,I,Independent Reporting Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1563,23106,16BQC00448,RECYCLE LINCOLN,6500 HOLDREDE STREET PO BOX 57231,LINCOLN,NE,68505,B,Ballot Question,2016-12-29,,,2021-10-24 14:13:22.607,
1564,23107,16CAC02116,KRIS KARNES FOR WESTSIDE SCHOOL BOARD,9639 OAK CIRCLE,OMAHA,NE,68124,C,Candidate Committee,2016-01-04,16FIS13497,,2021-10-24 14:13:22.607,
1565,23108,16CAC02117,COMMITTEE TO ELECT COREY STUTTE,907 NORTH BURLINGTON AVENUE,HASTINGS,NE,68901,C,Candidate Committee,2016-01-11,16FIS13503,,2021-10-24 14:13:22.607,
1566,23109,16CAC02118,FRICKE FOR STATE BOARD OF EDUCATION,13584 MARGO STREET,OMAHA,NE,68138,C,Candidate Committee,2016-03-28,15FIS13487,,2021-10-24 14:13:22.607,
1567,23110,16CAC02119,LINEHAN FOR LEGISLATURE,4025 SOUTH 224 CIRCLE,ELKHORN,NE,68022,C,Candidate Committee,2016-01-19,16FIS13510,,2021-10-24 14:13:22.607,
1568,23111,16CAC02120,FRIENDS OF CRAIG MOODY,510 SOUTH 57TH STREET,OMAHA,NE,68106,C,Candidate Committee,2016-01-27,16FIS13501,,2021-10-24 14:13:22.607,
1569,23112,16CAC02121,TOM WURTZ FOR MUD (DISSOLVED USE 2020),19815 LOGAN STREET,OMAHA,NE,68130,C,Candidate Committee,2016-02-18,16FIS13548,,2021-10-24 14:13:22.607,
1570,23113,16CAC02122,JILL BROWN FOR LEGISLATURE,6322 GIRARD ST,OMAHA,NE,68152,C,Candidate Committee,2016-01-29,13FIS12677,,2021-10-24 14:13:22.607,
1571,23114,16CAC02125,BILL ARMBRUST FOR LEGISLATURE,8606 N 216,ELKHORN,NE,68022,C,Candidate Committee,2016-03-11,16FIS13535,,2021-10-24 14:13:22.607,
1572,23115,16CAC02126,BALLARD FOR COMMISSIONER,1503 W. RAYMOND RD,LINCOLN,NE,68428,C,Candidate Committee,2016-02-01,16FIS13523,,2021-10-24 14:13:22.607,
1573,23116,16CAC02127,VOTE YODER,5717 12TH STREET,MURRAY,NE,68409,C,Candidate Committee,2016-02-17,16FIS13539,,2021-10-24 14:13:22.607,
1574,23117,16CAC02128,JONI ALBRECHT FOR LEGISLATURE,2088 D AVENUE,THURSTON,NE,68062,C,Candidate Committee,2016-02-18,16FIS13540,,2021-10-24 14:13:22.607,
1575,23118,16CAC02129,COMMITTEE TO ELECT LOUIS E BENSCOTER,2112 CENTENNIAL ROAD,WAYNE,NE,68787,C,Candidate Committee,2016-02-19,16FIS13551,,2021-10-24 14:13:22.607,
1576,23119,16CAC02130,CARL D JENNINGS FOR METRO COLLEGE BOARD,1612 S 93RD STREET,OMAHA,NE,68124,C,Candidate Committee,2016-02-23,12FIS12337,,2021-10-24 14:13:22.607,
1577,23120,16CAC02131,STEVE ERDMAN FOR LEGISLATURE,8527 L62A,BAYARD,NE,69334,C,Candidate Committee,2016-02-26,99FIS09639,,2021-10-24 14:13:22.607,
1578,23121,16CAC02132,PAUL KENNEY FOR REGENT COMMITTEE,322 WEST 39TH STREET,KEARNEY,NE,68848,C,Candidate Committee,2016-02-29,16FIS13534,,2021-10-24 14:13:22.607,
1579,23122,16CAC02133,FRIENDS OF RUSS KARPISEK,321 S MAIN STREET PO BOX 905,WILBER,NE,68465,C,Candidate Committee,2016-03-02,06FIS10118,,2021-10-24 14:13:22.607,
1580,23123,16CAC02134,NICK HOWE OMAHA PUBLIC SCHOOL BOARD,11305 QUEENS DRIVE,OMAHA,NE,68164,C,Candidate Committee,1900-01-01,,,2021-10-24 14:13:22.607,
1581,23124,16CAC02135,JOHN LOWE FOR LEGISLATURE,2001 CENTRAL AVE,KEARNEY,NE,68847,C,Candidate Committee,2016-04-18,16FIS13593,,2021-10-24 14:13:22.607,
1582,23125,16CAC02136,BILL RHEA JR FOR PAPIO NRD BOARD,5987 MCCALL LAND,ARLINGTON,NE,68002,C,Candidate Committee,2016-03-11,16FIS13650,,2021-10-24 14:13:22.607,
1583,23126,16CAC02137,MELISSA FREELEND FOR NPPD,3113 9TH AVENUE,KEARNEY,NE,68845,C,Candidate Committee,2016-03-14,16FIS13558,,2021-10-24 14:13:22.607,
1584,23127,16CAC02138,NEBRASKANS FOR MCGILL JOHNSON,15351 LAFAYETTE AVENUE,OMAHA,NE,68154,C,Candidate Committee,2016-03-16,06FIS10441,,2021-10-24 14:13:22.607,
1585,23128,16CAC02139,DEBRA WOODLE CARLSON COUNTY COMMISSIONER,6108 CEDER DALE ROAD,PAPILLION,NE,68133,C,Candidate Committee,2016-03-16,16FIS13500,,2021-10-24 14:13:22.607,
1586,23129,16CAC02140,GREGG NEUHAUS FOR LEGISLATURE - 2016,3219 HIAWATHA PL,GRAND ISLAND,NE,68803,C,Candidate Committee,2016-03-21,07FIS10917,,2021-10-24 14:13:22.607,
1587,23130,16CAC02141,MULLIGAN FOR OPPD,12311 CHARLES STREET,OMAHA,NE,68154,C,Candidate Committee,2016-03-21,10FIS12025,,2021-10-24 14:13:22.607,
1588,23131,16CAC02142,TOM BREWER FOR NEBRASKA,550 WEST 10TH ST,GORDON,NE,69343,C,Candidate Committee,2016-04-20,16FIS13596,,2021-10-24 14:13:22.607,
1589,23132,16CAC02143,WAYNE FOR NEBRASKA,8937 N 56TH AVENUE CIRCLE,OMAHA,NE,68152,C,Candidate Committee,2016-03-23,08FIS11320,,2021-10-24 14:13:22.607,
1590,23133,16CAC02144,NEIL E WILLIAMS,117 EAST 2NS STREET,OGALLALA,NE,69153,C,Candidate Committee,2016-03-24,16FIS13586,,2021-10-24 14:13:22.607,
1591,23134,16CAC02145,ROLAND FOR LEGISLATURE (DISSOLVED),105 S HAPPY HOLLOW BLVD,OMAHA,NE,68132,C,Candidate Committee,2016-04-01,16FIS13570,,2021-10-24 14:13:22.607,
1592,23135,16CAC02146,BOSTELMAN FOR LEGISLATURE,2751 X ROAD,BRAINARD,NE,68626,C,Candidate Committee,2016-04-06,16FIS13585,,2021-10-24 14:13:22.607,
